architecture,split,description,variant,method,mode,seed,alignment_strength,centroid_strength,best_epoch,label_usage,selection_usage,final_training,algorithm_provenance,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,domain_accuracy,domain_balanced_accuracy,domain_source_recall,domain_target_recall
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8979591836734694,0.894127641499416,0.8990077422589234,0.900990099009901,0.5,0.0,1.0
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,0.5,0.5,50,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8857142857142857,0.886641180843156,0.8878670212690403,0.8976897689768977,0.4981684981684982,0.0,0.9963369963369964
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,0.5,0.5,290,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9428571428571428,0.9422852288414569,0.9436594894327409,0.900990099009901,0.5,0.0,1.0
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,0.5,0.5,370,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9428571428571428,0.9402145056812148,0.9434092477570739,0.900990099009901,0.5,0.0,1.0
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,0.5,0.5,40,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8693877551020408,0.8711373048741637,0.8710376751557375,0.900990099009901,0.5,0.0,1.0
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,0.5,0.5,40,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8693877551020408,0.8690665817139216,0.8691756750828481,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-UDA,c-dann,uda,0,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8744588744588745,0.8720701377706209,0.8772614734299516,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-UDA,c-dann,uda,1,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8917748917748918,0.8892467346573626,0.8943870442590787,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-UDA,c-dann,uda,2,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9047619047619048,0.9015924136697083,0.9051125076548522,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-UDA,c-dann,uda,3,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8831168831168831,0.880300590445518,0.882843874173354,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-UDA,c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8961038961038961,0.8933619609948112,0.8977352048586926,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-SEMI,c-dann,semi,0,0.05,0.2,180,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8961038961038961,0.8969404186795491,0.898710571783563,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-SEMI,c-dann,semi,1,0.05,0.2,260,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9090909090909091,0.9078547146179995,0.9113864259619678,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-SEMI,c-dann,semi,2,0.05,0.2,280,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8831168831168831,0.8824476650563606,0.8856251341326797,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-SEMI,c-dann,semi,3,0.05,0.2,230,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8961038961038961,0.8962247271426015,0.8998058998058998,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-SEMI,c-dann,semi,4,0.05,0.2,20,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,0.9444444444444444,0.9506172839506172,0.9424054522093738,0.8917748917748918,0.8921095008051529,0.8928004090594684,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-UDA,cdan,uda,0,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.6926406926406926,0.6992306315977813,0.7037569664713367,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-UDA,cdan,uda,1,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.7012987012987013,0.7088924673465736,0.7028681473806225,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-UDA,cdan,uda,2,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8225108225108225,0.8241188047951332,0.8242480716467361,0.900990099009901,0.5296703296703297,0.06666666666666667,0.9926739926739927
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-UDA,cdan,uda,3,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8051948051948052,0.8069422079083916,0.8073480636035507,0.8976897689768977,0.4981684981684982,0.0,0.9963369963369964
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-UDA,cdan,uda,4,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.7662337662337663,0.7670424047235641,0.7707312210777938,0.9108910891089109,0.55,0.1,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-SEMI,cdan,semi,0,0.2,0.0,380,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8398268398268398,0.8405797101449276,0.8407565305015116,0.8943894389438944,0.526007326007326,0.06666666666666667,0.9853479853479854
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-SEMI,cdan,semi,1,0.2,0.0,130,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8787878787878788,0.8783324387189121,0.8816218430478622,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-SEMI,cdan,semi,2,0.2,0.0,30,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8701298701298701,0.8715333691179102,0.8708090946847326,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-SEMI,cdan,semi,3,0.2,0.0,30,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8614718614718615,0.8625872249060654,0.8620286779010454,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-SEMI,cdan,semi,4,0.2,0.0,160,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8484848484848485,0.8473787797459295,0.8486757842729741,0.900990099009901,0.5296703296703297,0.06666666666666667,0.9926739926739927
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,0,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8917748917748918,0.8892467346573626,0.892949583978174,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,1,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8917748917748918,0.8885310431204151,0.8929568208009219,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,2,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8701298701298701,0.8665235283592772,0.8726600284495021,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,3,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8744588744588745,0.8713544462336733,0.8748167331606821,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8961038961038961,0.8926462694578636,0.8974522005772005,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,0.5,0.5,90,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8917748917748918,0.8949722669529433,0.8913431396190017,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,0.5,0.5,120,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9264069264069265,0.925747003041689,0.9282110328279961,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,0.5,0.5,180,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9264069264069265,0.925747003041689,0.9260137875101379,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,0.5,0.5,180,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9264069264069265,0.9264626945786366,0.9278989165936135,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,0.5,0.5,70,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9177489177489178,0.9182322419037394,0.9190311016560853,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,0,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8780487804878049,0.8754750726581713,0.8800843685901157,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,1,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8926829268292683,0.8901557493106789,0.8948082861554297,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,2,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9024390243902439,0.8995454206721812,0.9025210084033614,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,3,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8878048780487805,0.8848647440196736,0.8872167358427556,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8975609756097561,0.89485058499143,0.8987399053188527,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,0,0.5,0.5,130,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9463414634146341,0.9441836202399583,0.9459198204350426,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,1,0.5,0.5,140,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9512195121951219,0.9488784559207094,0.9504761904761905,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,2,0.5,0.5,230,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9463414634146341,0.9447797898502124,0.9462963109698924,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,3,0.5,0.5,380,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9414634146341463,0.9400849541694613,0.9414216396808274,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,4,0.5,0.5,100,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9414634146341463,0.938892614948953,0.9404636748316347,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,0,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.6829268292682927,0.6876816454281243,0.6926788897377133,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,1,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.6829268292682927,0.6888739846486325,0.6816241169610934,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,2,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8195121951219512,0.8203293837096653,0.8206505349127603,0.900990099009901,0.5296703296703297,0.06666666666666667,0.9926739926739927
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,3,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8097560975609757,0.8103435427379089,0.8119122912829205,0.8976897689768977,0.4981684981684982,0.0,0.9963369963369964
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,4,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.7658536585365854,0.766301512780386,0.7701442390001713,0.9108910891089109,0.55,0.1,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,0,0.05,0.0,330,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.926829268292683,0.9242119382964454,0.9265248034697748,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,1,0.05,0.0,390,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.926829268292683,0.923019599075937,0.9255698444581375,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,2,0.05,0.0,350,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.9170731707317074,0.914226097324689,0.9176217437820813,0.9042904290429042,0.5315018315018315,0.06666666666666667,0.9963369963369964
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,3,0.05,0.0,380,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.9317073170731708,0.9295029435874507,0.931542313895255,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,4,0.05,0.0,370,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.9463414634146341,0.9453759594604665,0.9461949453463401,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,0,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8926829268292683,0.8901557493106789,0.8933822626835785,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,1,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8926829268292683,0.8895595797004248,0.8940075282510275,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,2,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8682926829268293,0.8648930620761606,0.8703252303000109,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,3,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8731707317073171,0.870184067367166,0.8736489213347558,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8926829268292683,0.8895595797004248,0.8940362840967575,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,0.5,0.05,360,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9317073170731708,0.9283106043669425,0.9310421436648645,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,0.5,0.05,120,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9365853658536586,0.9347939488784559,0.9365355876051064,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,0.5,0.05,290,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9365853658536586,0.9341977792682018,0.9360317460317461,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,0.5,0.05,320,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9219512195121952,0.9213056114464565,0.9226857794893739,0.900990099009901,0.5,0.0,1.0
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,0.5,0.05,180,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9365853658536586,0.9341977792682018,0.9357142857142856,0.900990099009901,0.5,0.0,1.0
two-layer,S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,0,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8780487804878049,0.8754750726581713,0.8800843685901157,0.900990099009901,0.5,0.0,1.0
