architecture,split,variant,description,method,mode,label_usage,selection_usage,final_training,alignment_strength,centroid_strength,algorithm_provenance,seeds,train_accuracy,train_accuracy_std,train_accuracy_min,train_accuracy_max,train_balanced_accuracy,train_balanced_accuracy_std,train_balanced_accuracy_min,train_balanced_accuracy_max,train_macro_f1,train_macro_f1_std,train_macro_f1_min,train_macro_f1_max,test_accuracy,test_accuracy_std,test_accuracy_min,test_accuracy_max,test_balanced_accuracy,test_balanced_accuracy_std,test_balanced_accuracy_min,test_balanced_accuracy_max,test_macro_f1,test_macro_f1_std,test_macro_f1_min,test_macro_f1_max,domain_accuracy,domain_accuracy_std,domain_accuracy_min,domain_accuracy_max,domain_balanced_accuracy,domain_balanced_accuracy_std,domain_balanced_accuracy_min,domain_balanced_accuracy_max,domain_source_recall,domain_source_recall_std,domain_source_recall_min,domain_source_recall_max,domain_target_recall,domain_target_recall_std,domain_target_recall_min,domain_target_recall_max,best_epoch,best_epoch_std,best_epoch_min,best_epoch_max
one-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-UDA,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,mk-mmd,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.1,0.0,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8565853658536586,0.01123011164216717,0.8390243902439024,0.8682926829268293,0.8544600938967136,0.010864899804945557,0.8373202176019077,0.8654892316864148,0.8582129373379421,0.011325827599289283,0.8406016441692885,0.8701192527279483,,,,,,,,,,,,,,,,,400.0,0.0,400.0,400.0
one-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-SEMI,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,mk-mmd,semi,source + labeled target,target validation labels,Source+Target refit,1.0,0.0,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,"0,1,2,3,4",0.9918367346938777,0.018253616142855447,0.9591836734693877,1.0,0.9927927927927929,0.016115805243241712,0.963963963963964,1.0,0.991827827827828,0.018273532500809028,0.9591391391391393,1.0,0.9385365853658536,0.012720394936980742,0.9170731707317074,0.9512195121951219,0.9375065206051121,0.012428474279049176,0.9166107757657054,0.9500707951412176,0.9383978281149801,0.01271877011012517,0.9170000055325952,0.9512337463613912,,,,,,,,,,,,,,,,,56.0,24.08318915758459,30.0,90.0
one-layer,S7_train_I_D1_3_val_D4_5,MLP Source-only,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,source-only,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.0,0.0,shared PyTorch source-only baseline,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7980487804878049,0.009509067653472168,0.7853658536585366,0.8097560975609757,0.7981220657276995,0.008909881477978424,0.7862731947238989,0.8091512035174007,0.7985049255166113,0.009293823902830154,0.7865968764009548,0.8099141295862607,,,,,,,,,,,,,,,,,400.0,0.0,400.0,400.0
one-layer,S7_train_I_D1_3_val_D4_5,MLP Source+Target,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,source-only,semi,source + labeled target,target validation labels,Source+Target refit,0.0,0.0,shared PyTorch source-only baseline,"0,1,2,3,4",0.9673469387755101,0.016767017066484664,0.9489795918367347,0.9897959183673469,0.9711711711711712,0.014803312365004484,0.954954954954955,0.990990990990991,0.9674077306104474,0.017447053941696666,0.9481750082072403,0.9909893455098935,0.9160975609756099,0.019018135306944337,0.8975609756097561,0.9365853658536586,0.9156718086295552,0.01865425094362835,0.8972352634324464,0.9359862880989641,0.9158588587799337,0.019323722722036824,0.8971809519285202,0.936892984273248,,,,,,,,,,,,,,,,,32.0,4.47213595499958,30.0,40.0
one-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,dann,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.2,0.0,existing run_dann_multi_splits.py,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8136585365853659,0.026807086173725025,0.7707317073170732,0.8439024390243902,0.8131455399061032,0.02556802759333098,0.7721886876816454,0.8420150532826588,0.8162561572202207,0.025661403041943337,0.7770480265499713,0.8475273184285786,0.9042904290429042,0.006600660066006583,0.8943894389438944,0.9108910891089109,0.5463369963369964,0.020284657953254577,0.5148351648351649,0.5648351648351648,0.1,0.040824829046386304,0.03333333333333333,0.13333333333333333,0.9926739926739927,0.006344508452633276,0.9816849816849816,0.9963369963369964,400.0,0.0,400.0,400.0
one-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,dann,semi,source + labeled target,target validation labels,Source+Target refit,0.5,0.0,existing run_dann_multi_splits.py,"0,1,2,3,4",0.9836734693877551,0.023491560067798636,0.9489795918367347,1.0,0.9855855855855855,0.020740296276074488,0.954954954954955,1.0,0.9832625446774419,0.023980840867759652,0.9481750082072403,1.0,0.9229268292682928,0.024243460760564238,0.8878048780487805,0.9512195121951219,0.9221253446605558,0.023782598150914675,0.8878455920709442,0.9506669647514717,0.9224288217785501,0.02427548434446579,0.8876124481415628,0.9513601961007291,0.9036303630363035,0.002761254212983728,0.900990099009901,0.9075907590759076,0.5548717948717948,0.039342262298432434,0.5,0.5926739926739927,0.12000000000000002,0.08692269873603532,0.0,0.2,0.9897435897435898,0.008745301381914528,0.978021978021978,1.0,88.0,69.7853852894716,30.0,200.0
one-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,deep-coral,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.1,0.0,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8360975609756098,0.023546377338823737,0.8097560975609757,0.8634146341463415,0.8343840822714063,0.02282968890329135,0.8085550339071466,0.8607943960056635,0.8368020847369813,0.02360074734725019,0.8124776583194434,0.864758248078216,,,,,,,,,,,,,,,,,400.0,0.0,400.0,400.0
one-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,deep-coral,semi,source + labeled target,target validation labels,Source+Target refit,0.01,0.0,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,"0,1,2,3,4",0.9795918367346939,0.021646125954690214,0.9489795918367347,1.0,0.9819819819819819,0.019110994086122907,0.954954954954955,1.0,0.9795536553378399,0.021399612943923816,0.95013698630137,1.0,0.9268292682926829,0.022086305214969276,0.9024390243902439,0.9512195121951219,0.9262389149713094,0.02185590081440848,0.9019300991131978,0.9500707951412176,0.926842285523699,0.022076582477791984,0.9022934025179197,0.9510865823986707,,,,,,,,,,,,,,,,,66.0,75.03332592921628,30.0,200.0
one-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-UDA,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,mk-mmd,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.1,0.0,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8565853658536586,0.01123011164216717,0.8390243902439024,0.8682926829268293,0.8544600938967136,0.010864899804945557,0.8373202176019077,0.8654892316864148,0.8582129373379421,0.011325827599289283,0.8406016441692885,0.8701192527279483,,,,,,,,,,,,,,,,,400.0,0.0,400.0,400.0
one-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-SEMI,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,mk-mmd,semi,source + labeled target,target validation labels,Source+Target refit,1.0,0.0,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,"0,1,2,3,4",0.9938775510204081,0.009126808071427723,0.9795918367346939,1.0,0.9945945945945948,0.008057902621620837,0.981981981981982,1.0,0.99367935058346,0.009897778654336045,0.9774074074074074,1.0,0.9424390243902439,0.01164618184030564,0.926829268292683,0.9560975609756097,0.941381623071764,0.011984552322965395,0.9254042775169536,0.955361800432223,0.9423609786032985,0.011948588370135047,0.9262575292808662,0.956441438806766,,,,,,,,,,,,,,,,,80.0,62.849025449882674,40.0,190.0
