architecture,split,description,variant,method,mode,seed,alignment_strength,centroid_strength,best_epoch,label_usage,selection_usage,final_training,algorithm_provenance,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,domain_accuracy,domain_balanced_accuracy,domain_source_recall,domain_target_recall
one-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,2,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8979591836734694,0.8927471593925879,0.8985738468647361,0.8976897689768977,0.4981684981684982,0.0,0.9963369963369964
one-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,3,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8571428571428571,0.8491557820962091,0.8529242972942921,0.900990099009901,0.5,0.0,1.0
one-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8857142857142857,0.8818094934692576,0.8868146512336277,0.900990099009901,0.5,0.0,1.0
one-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,0.2,0.05,370,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8693877551020408,0.8718275459275778,0.8671437791595569,0.9042904290429042,0.5315018315018315,0.06666666666666667,0.9963369963369964
one-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,0.2,0.05,90,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8979591836734694,0.8996495699267282,0.8987354813808387,0.8943894389438944,0.5111721611721612,0.03333333333333333,0.989010989010989
one-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,0.2,0.05,120,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.889795918367347,0.8912073908888182,0.8904443813994275,0.9108910891089109,0.55,0.1,1.0
one-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,0.2,0.05,250,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8857142857142857,0.8859509397897419,0.8863786839068742,0.9042904290429042,0.5463369963369964,0.1,0.9926739926739927
one-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,0.2,0.05,70,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8734693877551021,0.8750132738664118,0.8723629453224605,0.900990099009901,0.5445054945054946,0.1,0.989010989010989
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-UDA,c-dann,uda,0,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8917748917748918,0.8885310431204151,0.8932698332369385,0.900990099009901,0.5148351648351649,0.03333333333333333,0.9963369963369964
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-UDA,c-dann,uda,1,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8528138528138528,0.851494006083378,0.854158590615263,0.900990099009901,0.5,0.0,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-UDA,c-dann,uda,2,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9264069264069265,0.9221685453569511,0.9253965690496697,0.9075907590759076,0.5481684981684982,0.1,0.9963369963369964
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-UDA,c-dann,uda,3,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8917748917748918,0.8878153515834675,0.8915095257118661,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-UDA,c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8658008658008658,0.8638396850957237,0.8660645720347212,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-SEMI,c-dann,semi,0,0.5,0.2,380,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9307359307359307,0.9298622293791375,0.9320568059160935,0.900990099009901,0.5,0.0,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-SEMI,c-dann,semi,1,0.5,0.2,150,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9090909090909091,0.9092860976918948,0.9125835132860893,0.900990099009901,0.5,0.0,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-SEMI,c-dann,semi,2,0.5,0.2,170,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8961038961038961,0.8976561102164967,0.8972963366964611,0.8976897689768977,0.5130036630036631,0.03333333333333333,0.9926739926739927
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-SEMI,c-dann,semi,3,0.5,0.2,130,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9264069264069265,0.925747003041689,0.9266802263344714,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,C-DANN-SEMI,c-dann,semi,4,0.5,0.2,30,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,0.9444444444444444,0.9506172839506172,0.9424054522093738,0.9004329004329005,0.9010556450169976,0.9011029323259537,0.900990099009901,0.5,0.0,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-UDA,cdan,uda,0,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.7575757575757576,0.758811952048667,0.7510415402661489,0.9141914191419142,0.5963369963369963,0.2,0.9926739926739927
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-UDA,cdan,uda,1,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.7748917748917749,0.7767042404723563,0.7800446467113135,0.9207920792079208,0.6296703296703297,0.26666666666666666,0.9926739926739927
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-UDA,cdan,uda,2,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8051948051948052,0.8033637502236536,0.8105095621224653,0.9075907590759076,0.5333333333333333,0.06666666666666667,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-UDA,cdan,uda,3,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.7965367965367965,0.7965646806226516,0.798547980984971,0.9240924092409241,0.6315018315018315,0.26666666666666666,0.9963369963369964
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-UDA,cdan,uda,4,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.7748917748917749,0.7731257827876185,0.7724455175938737,0.900990099009901,0.5593406593406594,0.13333333333333333,0.9853479853479854
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-SEMI,cdan,semi,0,0.2,0.0,160,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8701298701298701,0.8729647521918054,0.869276347741622,0.9141914191419142,0.626007326007326,0.26666666666666666,0.9853479853479854
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-SEMI,cdan,semi,1,0.2,0.0,380,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8701298701298701,0.8729647521918054,0.8687859626407112,0.9306930693069307,0.6648351648351648,0.3333333333333333,0.9963369963369964
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-SEMI,cdan,semi,2,0.2,0.0,30,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",0.9583333333333334,0.9629629629629629,0.9567876911530163,0.8874458874458875,0.8894256575415995,0.8877260835785722,0.9042904290429042,0.5315018315018315,0.06666666666666667,0.9963369963369964
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-SEMI,cdan,semi,3,0.2,0.0,260,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8961038961038961,0.8983718017534442,0.8966733698825672,0.9306930693069307,0.65,0.3,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN-SEMI,cdan,semi,4,0.2,0.0,200,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8917748917748918,0.8928251923421006,0.892465418822065,0.9108910891089109,0.5796703296703297,0.16666666666666666,0.9926739926739927
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,0,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8961038961038961,0.8933619609948112,0.8968725384820609,0.900990099009901,0.5,0.0,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,1,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8484848484848485,0.8473787797459295,0.84831926898966,0.900990099009901,0.5,0.0,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,2,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8961038961038961,0.8912148863839685,0.8970420260742841,0.8976897689768977,0.4981684981684982,0.0,0.9963369963369964
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,3,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8571428571428571,0.8491680085882983,0.852553675806138,0.900990099009901,0.5,0.0,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8831168831168831,0.8795848989085705,0.8844737651036865,0.900990099009901,0.5,0.0,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,0.05,0.2,200,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9004329004329005,0.9017713365539453,0.9013945908909937,0.9075907590759076,0.5333333333333333,0.06666666666666667,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,0.05,0.2,70,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9134199134199135,0.9141170155662909,0.9146101262889584,0.900990099009901,0.5,0.0,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,0.05,0.2,110,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9090909090909091,0.9100017892288425,0.9117058188822509,0.8976897689768977,0.4981684981684982,0.0,0.9963369963369964
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,0.05,0.2,300,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8874458874458875,0.8879942744677044,0.888622574976572,0.9108910891089109,0.55,0.1,1.0
one-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,0.05,0.2,190,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9047619047619048,0.9044551798174986,0.9062302510718753,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,0,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8926829268292683,0.8895595797004248,0.8942632850241546,0.900990099009901,0.5148351648351649,0.03333333333333333,0.9963369963369964
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,1,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8536585365853658,0.8520008942544154,0.8556446413135225,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,2,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9219512195121952,0.9183247633951859,0.9207496469428417,0.9075907590759076,0.5481684981684982,0.1,0.9963369963369964
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,3,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8878048780487805,0.8842685744094195,0.887774052170944,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-UDA,c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.8585365853658536,0.8566957299351664,0.8593500648389156,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,0,0.5,0.5,80,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9317073170731708,0.9306952828079589,0.9317457305502845,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,1,0.5,0.5,210,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9463414634146341,0.9447797898502124,0.9460638948475056,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,2,0.5,0.5,260,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9365853658536586,0.9347939488784559,0.9356883699243467,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,3,0.5,0.5,220,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9414634146341463,0.938892614948953,0.9403038993375127,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,C-DANN-SEMI,c-dann,semi,4,0.5,0.5,370,source + labeled target,target validation labels,Source+Target refit,existing class-conditional centroid alignment plus DANN domain loss,1.0,1.0,1.0,0.9463414634146341,0.9453759594604665,0.9458824180078537,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,0,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.7707317073170732,0.7715925180713912,0.766492758976253,0.9141914191419142,0.5963369963369963,0.2,0.9926739926739927
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,1,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.775609756097561,0.7762873537521425,0.7806154289410148,0.9207920792079208,0.6296703296703297,0.26666666666666666,0.9926739926739927
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,2,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8146341463414634,0.8132498695878977,0.8201353925620345,0.9075907590759076,0.5333333333333333,0.06666666666666667,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,3,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.8,0.7997615321558983,0.8014273321111428,0.9240924092409241,0.6315018315018315,0.26666666666666666,0.9963369963369964
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-UDA,cdan,uda,4,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.7902439024390244,0.7885833519636337,0.790178682931459,0.900990099009901,0.5593406593406594,0.13333333333333333,0.9853479853479854
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,0,0.5,0.0,100,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.9121951219512195,0.9107236008644458,0.9123986592605258,0.9075907590759076,0.5481684981684982,0.1,0.9963369963369964
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,1,0.5,0.0,360,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.9512195121951219,0.9512631343617258,0.9508093722167787,0.9141914191419142,0.626007326007326,0.26666666666666666,0.9853479853479854
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,2,0.5,0.0,360,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.9463414634146341,0.9453759594604665,0.9457237750376698,0.9207920792079208,0.6148351648351649,0.23333333333333334,0.9963369963369964
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,3,0.5,0.0,80,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.9219512195121952,0.9219017810567106,0.9227418546365914,0.9372937293729373,0.7426739926739927,0.5,0.9853479853479854
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN-SEMI,cdan,semi,4,0.5,0.0,230,source + labeled target,target validation labels,Source+Target refit,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)",1.0,1.0,1.0,0.9414634146341463,0.9400849541694613,0.9417074604778987,0.9207920792079208,0.6445054945054945,0.3,0.989010989010989
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,0,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8926829268292683,0.8901557493106789,0.8938355872553281,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,1,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.848780487804878,0.8473060585736641,0.8490936545825054,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,2,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9024390243902439,0.898353081451673,0.9029536205671468,0.8976897689768977,0.4981684981684982,0.0,0.9963369963369964
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,3,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8536585365853658,0.8478277069826365,0.8501895713457336,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-UDA,cdan+c-dann,uda,4,0.2,0.2,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.8829268292682927,0.8795737387286682,0.8844606403534399,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,0.5,0.2,360,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9463414634146341,0.9453759594604665,0.9464569457593525,0.900990099009901,0.5,0.0,1.0
one-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,0.5,0.2,120,source + labeled target,target validation labels,Source+Target refit,existing run_cdan_hybrid_report.py,1.0,1.0,1.0,0.9365853658536586,0.93539011848871,0.9360683201702318,0.900990099009901,0.5,0.0,1.0
