architecture,split,description,variant,method,mode,seed,alignment_strength,centroid_strength,best_epoch,label_usage,selection_usage,final_training,algorithm_provenance,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,domain_accuracy,domain_balanced_accuracy,domain_source_recall,domain_target_recall
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DANN-SEMI,dann,semi,0,0.05,0.0,50,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.8571428571428571,0.8608898800042476,0.854578170367644,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DANN-SEMI,dann,semi,1,0.05,0.0,390,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.8653061224489796,0.8693320590421578,0.8640213875113204,0.900990099009901,0.5296703296703297,0.06666666666666667,0.9926739926739927
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DANN-SEMI,dann,semi,2,0.05,0.0,360,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.8408163265306122,0.8460762450886694,0.8361543491248123,0.8976897689768977,0.5575091575091575,0.13333333333333333,0.9816849816849816
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DANN-SEMI,dann,semi,3,0.05,0.0,210,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.8571428571428571,0.8574386747371774,0.857659103161971,0.900990099009901,0.5,0.0,1.0
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DANN-SEMI,dann,semi,4,0.05,0.0,140,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.8530612244897959,0.8549431878517574,0.8532567409990238,0.900990099009901,0.5,0.0,1.0
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DEEP-CORAL-UDA,deep-coral,uda,0,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8489795918367347,0.8476160135924392,0.8514457596133432,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DEEP-CORAL-UDA,deep-coral,uda,1,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8612244897959184,0.8592439205691834,0.862726645335341,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DEEP-CORAL-UDA,deep-coral,uda,2,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8489795918367347,0.8483062546458533,0.8493936268345,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DEEP-CORAL-UDA,deep-coral,uda,3,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8612244897959184,0.8626951258362535,0.8625109592342124,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DEEP-CORAL-UDA,deep-coral,uda,4,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8367346938775511,0.8339173834554529,0.8385519918048162,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DEEP-CORAL-SEMI,deep-coral,semi,0,0.001,0.0,310,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8979591836734694,0.8975788467664861,0.8997074091641446,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DEEP-CORAL-SEMI,deep-coral,semi,1,0.001,0.0,160,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8734693877551021,0.8763937559732399,0.8708947042280376,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DEEP-CORAL-SEMI,deep-coral,semi,2,0.001,0.0,130,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9102040816326531,0.9098969947966444,0.9121891440765704,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DEEP-CORAL-SEMI,deep-coral,semi,3,0.001,0.0,240,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8857142857142857,0.8859509397897419,0.8894419437091897,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,DEEP-CORAL-SEMI,deep-coral,semi,4,0.001,0.0,120,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8775510204081632,0.8781990018052458,0.8808068150173414,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,MK-MMD-UDA,mk-mmd,uda,0,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8163265306122449,0.8159180206010407,0.8240037110006151,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,MK-MMD-UDA,mk-mmd,uda,1,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8693877551020408,0.8663056175002654,0.8716664382515056,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,MK-MMD-UDA,mk-mmd,uda,2,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8040816326530612,0.8049803546777105,0.8104038934009358,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,MK-MMD-UDA,mk-mmd,uda,3,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8612244897959184,0.8592439205691834,0.864142650933525,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,MK-MMD-UDA,mk-mmd,uda,4,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8612244897959184,0.8571731974089412,0.8630488852711075,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,MK-MMD-SEMI,mk-mmd,semi,0,0.1,0.0,70,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8734693877551021,0.8743230328129977,0.8747066556905724,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,MK-MMD-SEMI,mk-mmd,semi,1,0.1,0.0,400,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.9224489795918367,0.9229053838802166,0.9220173018180843,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,MK-MMD-SEMI,mk-mmd,semi,2,0.1,0.0,240,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8775510204081632,0.879579483912074,0.8782962293600591,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,MK-MMD-SEMI,mk-mmd,semi,3,0.1,0.0,320,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.9142857142857143,0.9130827227354784,0.9161027568922306,,,,
two-layer,S4_train_I_val_D1_2,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,MK-MMD-SEMI,mk-mmd,semi,4,0.1,0.0,130,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.889795918367347,0.8918976319422321,0.889020890804996,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MLP Source-only,source-only,uda,0,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.7532467532467533,0.7561281087851137,0.7567259461924305,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MLP Source-only,source-only,uda,1,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.7792207792207793,0.7815351583467525,0.7782269636284235,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MLP Source-only,source-only,uda,2,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.7748917748917749,0.7767042404723564,0.7757481940144478,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MLP Source-only,source-only,uda,3,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.7922077922077922,0.7974592950438361,0.7888136935993365,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MLP Source-only,source-only,uda,4,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.7575757575757576,0.7616747181964573,0.7629881582262534,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MLP Source+Target,source-only,semi,0,0.0,0.0,280,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.8744588744588745,0.8770799785292539,0.8748636434470938,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MLP Source+Target,source-only,semi,1,0.0,0.0,160,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.8831168831168831,0.8853104312041511,0.8829887846163351,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MLP Source+Target,source-only,semi,2,0.0,0.0,30,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.8658008658008658,0.8681338343174092,0.865967365967366,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MLP Source+Target,source-only,semi,3,0.0,0.0,30,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.8701298701298701,0.8708176775809626,0.8703799986945492,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MLP Source+Target,source-only,semi,4,0.0,0.0,20,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,0.9444444444444444,0.9506172839506172,0.9424054522093738,0.8917748917748918,0.8942565754159957,0.8919032696240191,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DANN-UDA,dann,uda,0,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.696969696969697,0.70334585793523,0.7031576201390054,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DANN-UDA,dann,uda,1,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.6753246753246753,0.6806226516371444,0.6850070077357833,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DANN-UDA,dann,uda,2,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.6796536796536796,0.6861692610484882,0.691302298055029,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DANN-UDA,dann,uda,3,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.6796536796536796,0.6876006441223832,0.6875835487939752,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DANN-UDA,dann,uda,4,0.2,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.7229437229437229,0.7273215244229737,0.7318905304290843,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DANN-SEMI,dann,semi,0,0.05,0.0,220,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.8701298701298701,0.8729647521918054,0.8703296703296702,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DANN-SEMI,dann,semi,1,0.05,0.0,220,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.8874458874458875,0.8887099660046521,0.8880362868046298,0.9042904290429042,0.5166666666666667,0.03333333333333333,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DANN-SEMI,dann,semi,2,0.05,0.0,30,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.8701298701298701,0.8722490606548577,0.8701757646613221,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DANN-SEMI,dann,semi,3,0.05,0.0,70,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.8744588744588745,0.8770799785292539,0.8740144571130487,0.900990099009901,0.5,0.0,1.0
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DANN-SEMI,dann,semi,4,0.05,0.0,100,source + labeled target,target validation labels,Source+Target refit,existing run_dann_multi_splits.py,1.0,1.0,1.0,0.8658008658008658,0.8674181427804616,0.8666189723050849,0.8976897689768977,0.4981684981684982,0.0,0.9963369963369964
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DEEP-CORAL-UDA,deep-coral,uda,0,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8441558441558441,0.8432635534084808,0.8467708761826409,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DEEP-CORAL-UDA,deep-coral,uda,1,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8571428571428571,0.8556092324208265,0.8587533016136518,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DEEP-CORAL-UDA,deep-coral,uda,2,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8441558441558441,0.8439792449454284,0.8445440234254121,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DEEP-CORAL-UDA,deep-coral,uda,3,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8571428571428571,0.8591876901055645,0.8584198795466401,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DEEP-CORAL-UDA,deep-coral,uda,4,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.8354978354978355,0.8328860261227411,0.837245696400626,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DEEP-CORAL-SEMI,deep-coral,semi,0,1.0,0.0,360,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9264069264069265,0.9250313115047414,0.9285282076070017,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DEEP-CORAL-SEMI,deep-coral,semi,1,1.0,0.0,80,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9090909090909091,0.905707640007157,0.9101901388085598,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DEEP-CORAL-SEMI,deep-coral,semi,2,1.0,0.0,50,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9004329004329005,0.9010556450169975,0.9024865690164764,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DEEP-CORAL-SEMI,deep-coral,semi,3,1.0,0.0,160,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9134199134199135,0.9126856324923956,0.9164536863844281,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,DEEP-CORAL-SEMI,deep-coral,semi,4,1.0,0.0,30,source + labeled target,target validation labels,Source+Target refit,existing run_deep_coral_multi_splits.py; VisionLearningGroup/CORAL,1.0,1.0,1.0,0.9177489177489178,0.9175165503667918,0.9185870533756239,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MK-MMD-UDA,mk-mmd,uda,0,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8095238095238095,0.809626051171945,0.8178178053830228,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MK-MMD-UDA,mk-mmd,uda,1,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8701298701298701,0.8679549114331723,0.8729655421203372,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MK-MMD-UDA,mk-mmd,uda,2,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.7965367965367965,0.7979960636965467,0.8033038021410115,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MK-MMD-UDA,mk-mmd,uda,3,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8571428571428571,0.8556092324208265,0.8603663003663004,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MK-MMD-UDA,mk-mmd,uda,4,0.1,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.8571428571428571,0.8534621578099838,0.8593222185899531,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MK-MMD-SEMI,mk-mmd,semi,0,1.0,0.0,290,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.9307359307359307,0.92914653784219,0.9307473565570731,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MK-MMD-SEMI,mk-mmd,semi,1,1.0,0.0,380,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.9047619047619048,0.8972982644480229,0.9003264313070786,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MK-MMD-SEMI,mk-mmd,semi,2,1.0,0.0,130,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.922077922077922,0.9202003936303452,0.9217900520532099,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MK-MMD-SEMI,mk-mmd,semi,3,1.0,0.0,220,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.935064935064935,0.9311146895687958,0.9335493361637153,,,,
two-layer,S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,MK-MMD-SEMI,mk-mmd,semi,4,1.0,0.0,300,source + labeled target,target validation labels,Source+Target refit,THU Transfer-Learning-Library tllib/alignment/dan.py and tllib/modules/kernels.py,1.0,1.0,1.0,0.9264069264069265,0.9221685453569511,0.9264553151624121,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MLP Source-only,source-only,uda,0,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.751219512195122,0.7528131753483865,0.7535335199052012,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MLP Source-only,source-only,uda,1,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.7804878048780488,0.7815783590431478,0.77882261208577,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MLP Source-only,source-only,uda,2,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.775609756097561,0.7762873537521425,0.7764917319831882,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MLP Source-only,source-only,uda,3,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.7951219512195122,0.7986437141366719,0.7916784347960047,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MLP Source-only,source-only,uda,4,0.0,0.0,400,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.751219512195122,0.7540055145688949,0.7563373611931402,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MLP Source+Target,source-only,semi,0,0.0,0.0,360,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.9414634146341463,0.9400849541694613,0.9412428966635419,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MLP Source+Target,source-only,semi,1,0.0,0.0,310,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.9463414634146341,0.9453759594604665,0.9464563782762877,,,,
two-layer,S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,MLP Source+Target,source-only,semi,2,0.0,0.0,240,source + labeled target,target validation labels,Source+Target refit,shared PyTorch source-only baseline,1.0,1.0,1.0,0.9512195121951219,0.9500707951412176,0.9510865823986707,,,,
